Election,Scottish STV - Losing Voter Bloc Anomaly,Scottish STV - Removed Loser Ballots,Scottish STV - Winning Voter Bloc Anomaly,Scottish STV - Removed Winner Ballots,AQ STV - Losing Voter Bloc Anomaly,AQ STV - Removed Loser Ballots,AQ STV - Winning Voter Bloc Anomaly,AQ STV - Removed Winner Ballots,Meek STV - Losing Voter Bloc Anomaly,Meek STV - Removed Loser Ballots,Meek STV - Winning Voter Bloc Anomaly,Meek STV - Removed Winner Ballots,Chamberlin-Courant - Losing Voter Bloc Anomaly,Chamberlin-Courant - Removed Loser Ballots,Chamberlin-Courant - Winning Voter Bloc Anomaly,Chamberlin-Courant - Removed Winner Ballots,Greedy Chamberlin-Courant - Losing Voter Bloc Anomaly,Greedy Chamberlin-Courant - Removed Loser Ballots,Greedy Chamberlin-Courant - Winning Voter Bloc Anomaly,Greedy Chamberlin-Courant - Removed Winner Ballots,Expanding Approvals - Losing Voter Bloc Anomaly,Expanding Approvals - Removed Loser Ballots,Expanding Approvals - Winning Voter Bloc Anomaly,Expanding Approvals - Removed Winner Ballots
edinburgh_2017_ward4.csv,"[2, 3, 1, 5]","{(6,): 30, (6, 7): 0, (6, 7, 8): 1, (6, 8): 2, (7,): 12, (7, 6): 1, (7, 6, 8): 0, (7, 8): 3, (8,): 38, (8, 6): 4, (8, 6, 7): 1, (8, 7): 11, (8, 7, 6): 1}",,,"[2, 3, 1, 5]","{(6,): 36, (6, 7): 0, (6, 7, 8): 1, (6, 8): 2, (7,): 15, (7, 6): 1, (7, 6, 8): 0, (7, 8): 3, (8,): 46, (8, 6): 4, (8, 6, 7): 1, (8, 7): 13, (8, 7, 6): 1}",,,,,,,,,,,,,,,,,,
edinburgh_2017_ward5.csv,"[2, 6, 7, 3]","{(1,): 87, (1, 4): 2, (1, 8): 16, (1, 8, 4): 1, (4,): 3, (4, 1): 0, (4, 8): 2, (8,): 21, (8, 1): 13, (8, 1, 4): 0}",,,,,,,,,,,,,,,,,,,,,,
edinburgh_2022_ward13.csv,,,,,,,,,,,,,,,,,,,,,,,,
edinburgh_2022_ward3.csv,,,,,,,,,,,,,,,,,,,,,,,,
edinburgh_2022_ward4.csv,,,"[5, 4, 6, 3]","{(4, 3): 183.0, (3, 4): 193.0, (4,): 257.0, (3,): 417.0}","[4, 3, 5, 6]","{(2, 7, 1): 0, (2, 7): 1, (1,): 277, (2,): 18, (1, 2, 7): 5, (1, 2): 34, (2, 1, 7): 1, (7,): 16, (1, 7, 2): 0, (1, 7): 7, (7, 1): 1, (7, 2): 1, (2, 1): 9}","[5, 4, 6, 3]","{(4, 3): 183.0, (3, 4): 193.0, (4,): 257.0, (3,): 417.0}",,,"[5, 4, 6, 3]","{(4, 3): 183.0, (3, 4): 193.0, (4,): 257.0, (3,): 417.0}",,,,,,,,,,,,
edinburgh_2022_ward7.csv,,,,,,,,,,,,,,,,,,,,,"[7, 2, 1, 4]","{(6, 5, 3): 1, (5, 3, 6): 1, (3, 6, 5): 2, (3, 5, 6): 0, (5,): 13, (6, 3, 5): 1, (5, 3): 7, (6, 3): 56, (3, 5): 12, (3, 6): 21, (5, 6): 0, (6,): 214, (3,): 86, (6, 5): 4}","[2, 7, 1, 3]","{(7,): 444.0}"
eilean_siar_2017_ward1.csv,,,,,,,,,,,,,,,,,,,,,"[6, 4, 5, 7]","{(1,): 3, (1, 2): 0, (1, 2, 3): 0, (1, 3): 0, (1, 3, 2): 0, (2,): 1, (2, 1): 0, (3,): 0, (3, 2): 0, (3, 2, 1): 0}","[6, 4, 5, 7]","{(5,): 27.0}"
eilean_siar_2017_ward2.csv,,,,,,,,,,,,,,,,,,,,,,,,
eilean_siar_2017_ward6.csv,,,,,,,,,,,,,,,,,,,,,,,,
eilean_siar_2022_ward2.csv,,,,,,,,,,,,,,,,,,,,,,,,
falkirk_2012_ward2.csv,,,,,,,,,,,,,,,,,,,,,,,,
falkirk_2012_ward3.csv,,,,,,,,,,,,,,,,,,,,,,,,
falkirk_2017_ward8.csv,,,,,,,,,,,,,,,,,,,,,"[6, 5, 7]","{(1,): 19, (1, 2): 1, (1, 2, 3): 1, (1, 4): 2, (2,): 14, (2, 1): 2, (2, 3): 8, (2, 3, 4): 1, (3,): 39, (3, 1): 1, (3, 1, 2): 3, (3, 2): 5, (3, 2, 1): 5, (3, 4): 2, (4,): 2, (4, 1, 2, 3): 1, (4, 2): 1}","[6, 5, 7]","{(5,): 335.0}"
falkirk_2022_ward2.csv,,,"[1, 6, 4]","{(6,): 325.0}",,,"[1, 6, 4]","{(6,): 325.0}",,,"[1, 6, 7]","{(1,): 84.0}",,,,,,,,,,,"[1, 6, 4]","{(6,): 325.0}"
fife_2012_ward1.csv,,,,,,,,,,,,,,,,,,,,,,,,
fife_2012_ward15.csv,,,,,,,,,,,,,,,,,,,,,,,,
fife_2012_ward22.csv,,,,,,,,,,,,,,,"[1, 2, 5, 8]","{(4,): 53.0}",,,"[2, 1, 6, 5]","{(4,): 53.0, (4, 8): 4.0, (8,): 169.0, (8, 4): 13.0}",,,,
fife_2012_ward5.csv,,,,,,,,,,,,,,,,,,,,,,,,
fife_2017_ward1.csv,,,,,,,,,,,,,,,,,,,,,,,,
fife_2017_ward13.csv,,,,,,,,,,,,,,,,,,,,,,,,
fife_2017_ward21.csv,,,,,,,,,,,,,,,,,,,,,,,,
fife_2022_ward10.csv,,,,,,,,,"[5, 6, 7]","{(4, 3): 9, (4, 2, 3): 0, (2, 3, 4): 0, (3, 2, 4): 0, (3, 4): 2, (1,): 8, (3, 2): 0, (2, 4): 0, (4, 3, 2): 0, (2,): 5, (1, 2): 0, (4, 3, 1, 2): 0, (1, 4): 0, (4,): 81, (2, 3): 0, (4, 1): 2, (4, 3, 1): 1, (2, 3, 1): 0, (3, 1, 4): 0, (1, 2, 3): 0, (3, 4, 1): 0, (3,): 3, (4, 1, 3): 1, (3, 1): 0, (2, 1, 3): 0, (2, 1): 0, (1, 2, 4): 0, (1, 3): 0}",,,,,,,,,,,,,,
fife_2022_ward12.csv,"[1, 2, 4]","{(8,): 168, (5, 3, 7): 1, (8, 5, 3): 1, (7, 5, 3): 1, (3, 8): 1, (5,): 10, (5, 7, 3): 1, (3, 7, 8): 2, (7,): 23, (7, 8): 6, (8, 7, 3): 5, (8, 3, 5): 2, (8, 3, 7): 3, (7, 3): 8, (3, 5): 1, (8, 3): 3, (8, 7, 5): 9, (3, 5, 7): 1, (3,): 15, (3, 8, 7): 1, (5, 8): 2, (7, 3, 5): 1, (8, 5, 7): 8, (5, 7): 2, (7, 5): 2, (7, 3, 8): 1, (7, 8, 3): 4, (8, 7): 33, (8, 5): 14, (3, 7): 2, (7, 8, 5): 1}","[1, 2, 4]","{(2,): 36.0}","[1, 2, 4]","{(8,): 168, (5, 3, 7): 1, (8, 5, 3): 1, (7, 5, 3): 1, (3, 8): 1, (5,): 10, (5, 7, 3): 1, (3, 7, 8): 2, (7,): 23, (7, 8): 6, (8, 7, 3): 5, (8, 3, 5): 2, (8, 3, 7): 3, (7, 3): 8, (3, 5): 1, (8, 3): 3, (8, 7, 5): 9, (3, 5, 7): 1, (3,): 15, (3, 8, 7): 1, (5, 8): 2, (7, 3, 5): 1, (8, 5, 7): 8, (5, 7): 2, (7, 5): 2, (7, 3, 8): 1, (7, 8, 3): 4, (8, 7): 33, (8, 5): 14, (3, 7): 2, (7, 8, 5): 1}",,,,,"[1, 2, 4]","{(2,): 36.0}",,,,,,,,,,,,
fife_2022_ward14.csv,,,,,,,,,,,,,,,,,,,,,,,,
fife_2022_ward15.csv,,,,,,,,,,,,,,,,,,,,,,,,
fife_2022_ward17.csv,,,,,,,,,,,,,,,,,,,,,,,,
fife_2022_ward19.csv,,,,,,,,,,,,,,,,,,,,,,,,
fife_2022_ward2.csv,,,,,,,,,,,"[1, 7, 6]","{(7,): 390.0}",,,,,,,,,,,,
fife_2022_ward21.csv,,,,,,,,,,,,,,,,,,,,,,,,
fife_2022_ward22.csv,,,,,,,,,,,,,,,,,,,,,,,,
fife_2022_ward6.csv,,,,,,,,,,,,,,,,,,,,,,,,
fife_2022_ward8.csv,,,,,,,,,,,,,,,,,,,,,,,,
glasgow_2007_langside.csv,,,,,,,,,,,,,,,,,,,,,,,,
glasgow_2007_maryhill.csv,,,,,,,,,,,,,,,,,,,,,,,,
glasgow_2012_ward15.csv,,,,,,,,,,,,,,,"[2, 3, 4, 6]","{(1,): 84.0, (1, 6): 14.0, (6,): 128.0, (6, 1): 16.0}",,,,,,,,
glasgow_2012_ward6.csv,"[3, 6, 4]","{(1,): 33, (1, 2): 1, (1, 2, 5): 1, (1, 5): 19, (1, 5, 2): 4, (1, 5, 7): 6, (1, 7): 3, (1, 7, 5): 1, (2,): 12, (2, 5): 9, (2, 5, 7): 3, (2, 7): 1, (2, 7, 5): 1, (5,): 76, (5, 1): 19, (5, 1, 2): 3, (5, 1, 7): 1, (5, 2): 20, (5, 2, 1): 3, (5, 2, 1, 7): 1, (5, 2, 7): 2, (5, 7): 9, (5, 7, 1): 2, (5, 7, 2): 8, (7,): 6, (7, 2, 5): 1, (7, 5): 1, (7, 5, 1): 3}",,,,,,,,,,,,,,,,,,,"[8, 3, 6]","{(1,): 33, (1, 2): 1, (1, 2, 5): 1, (1, 5): 19, (1, 5, 2): 4, (1, 5, 7): 6, (1, 7): 3, (1, 7, 5): 1, (2,): 12, (2, 5): 9, (2, 5, 7): 3, (2, 7): 1, (2, 7, 5): 1, (5,): 76, (5, 1): 19, (5, 1, 2): 3, (5, 1, 7): 1, (5, 2): 20, (5, 2, 1): 3, (5, 2, 1, 7): 1, (5, 2, 7): 2, (5, 7): 9, (5, 7, 1): 2, (5, 7, 2): 8, (7,): 6, (7, 2, 5): 1, (7, 5): 1, (7, 5, 1): 3}",,
glasgow_2012_ward7.csv,,,"[1, 4, 6]","{(4,): 788.0}",,,"[1, 4, 6]","{(4,): 788.0}",,,,,,,,,,,,,,,,
glasgow_2017_ward11.csv,,,,,,,,,,,,,,,,,,,,,,,,
glasgow_2017_ward21.csv,,,,,,,,,,,,,,,,,,,,,"[2, 5, 7]","{(1,): 63, (1, 4): 10, (1, 4, 6): 4, (1, 4, 8): 4, (1, 6): 2, (1, 6, 4): 1, (1, 8): 18, (1, 8, 6): 9, (4,): 188, (4, 1): 27, (4, 1, 6): 2, (4, 1, 8): 9, (4, 1, 8, 6): 1, (4, 6): 1, (4, 6, 1): 1, (4, 6, 8): 4, (4, 8): 6, (4, 8, 1): 7, (4, 8, 1, 6): 1, (4, 8, 6): 1, (4, 8, 6, 1): 1, (6,): 11, (6, 4, 1): 1, (6, 8): 2, (6, 8, 4): 1, (8,): 10, (8, 1): 2, (8, 4): 4, (8, 4, 6): 4, (8, 6): 1, (8, 6, 1): 1}","[2, 5, 7]","{(2,): 125.0}"
glasgow_2017_ward6.csv,,,"[3, 6, 7, 4]","{(4,): 853.0}",,,"[3, 6, 7, 4]","{(4,): 853.0}",,,,,,,,,,,,,,,"[3, 4, 6, 5]","{(3,): 124.0}"
glasgow_2022_ward13.csv,,,,,,,,,,,,,,,"[1, 2, 3, 6]","{(5, 2): 3.0, (2,): 95.0, (5,): 293.0}",,,"[1, 2, 3, 6]","{(5, 2): 3.0, (2,): 95.0, (5,): 293.0}",,,"[2, 1, 4, 6]","{(1,): 188.0, (2, 6, 1): 3.0, (2, 6): 4.0, (1, 6, 2): 55.0, (2,): 95.0, (2, 1, 6): 12.0, (1, 2, 6): 19.0, (6, 1, 2): 23.0, (1, 2): 23.0, (6,): 54.0, (1, 6): 676.0, (6, 2, 1): 3.0, (6, 2): 1.0, (6, 1): 293.0, (2, 1): 21.0}"
glasgow_2022_ward15.csv,,,,,,,,,,,,,,,,,,,,,,,,
glasgow_2022_ward17.csv,,,,,,,,,,,,,,,,,,,,,,,,
glasgow_2022_ward19.csv,,,,,,,,,,,,,,,,,,,,,,,,
glasgow_2022_ward21.csv,,,,,,,,,,,,,,,,,,,,,,,,
highland_2012_ward12.csv,,,,,,,,,,,,,,,,,,,,,,,,
highland_2012_ward13.csv,,,,,,,,,,,,,,,,,,,,,,,,
highland_2012_ward14.csv,"[8, 1, 2]","{(3,): 5, (3, 5): 0, (3, 5, 7): 0, (3, 7): 0, (5,): 2, (5, 6): 0, (5, 7): 0, (6,): 4, (7,): 2, (7, 3): 2, (7, 6): 0, (7, 6, 3): 0, (7, 6, 5): 0}",,,,,,,,,,,,,,,,,,,,,,
highland_2012_ward19.csv,,,,,,,,,,,,,,,,,,,,,,,,
highland_2012_ward20.csv,,,"[6, 5, 4, 2]","{(4,): 34.0}",,,"[6, 4, 5, 2]","{(4,): 34.0, (4, 5): 13.0, (5,): 121.0, (5, 4): 23.0}",,,"[6, 5, 4, 2]","{(4,): 34.0}",,,,,,,,,,,"[6, 4, 5, 2]","{(4,): 34.0, (4, 5): 13.0, (5,): 121.0, (5, 4): 23.0}"
highland_2012_ward22.csv,"[4, 8, 7, 2]","{(3,): 26, (3, 5): 1, (3, 5, 6): 0, (3, 6): 8, (3, 6, 5): 0, (5,): 20, (5, 6): 1, (5, 6, 3): 1, (6,): 22, (6, 3): 6, (6, 5): 0}","[1, 4, 2, 8]","{(8,): 138.0}",,,"[1, 4, 2, 8]","{(8,): 138.0}",,,,,,,,,,,,,,,,
highland_2012_ward4.csv,,,,,,,,,,,,,,,,,,,,,,,,
highland_2012_ward7.csv,"[8, 7, 1, 2]","{(3,): 8, (3, 4): 0, (3, 6): 0, (4,): 3, (4, 3): 0, (4, 6): 0, (6,): 1, (6, 3): 0, (6, 4): 0, (6, 4, 3): 0}","[8, 7, 1, 2]","{(8,): 85.0}","[8, 7, 1, 5]","{(3,): 44, (3, 4): 4, (3, 6): 0, (4,): 19, (4, 3): 2, (4, 6): 1, (6,): 6, (6, 3): 0, (6, 4): 1, (6, 4, 3): 0}","[8, 7, 1, 5]","{(7,): 22.0}",,,,,,,,,,,,,,,,
highland_2012_ward8.csv,,,,,,,,,,,,,,,,,,,,,,,,
highland_2017_ward1.csv,,,"[3, 8, 4]","{(4,): 84.0}",,,,,,,,,,,,,,,,,,,,
highland_2017_ward14.csv,,,,,,,,,,,,,,,,,,,,,,,,
highland_2017_ward17.csv,,,,,,,,,,,,,,,,,,,,,,,,
highland_2017_ward19.csv,,,,,,,,,,,,,,,,,,,"[5, 3, 2, 7]","{(2,): 107.0, (2, 7): 39.0, (7,): 205.0, (7, 2): 66.0}",,,,
highland_2017_ward20.csv,,,,,,,,,,,,,,,,,,,,,,,"[2, 1, 6, 5]","{(1,): 245.0, (1, 5): 9.0, (1, 5, 6): 3.0, (1, 6): 71.0, (1, 6, 5): 8.0, (5,): 85.0, (5, 1): 8.0, (5, 1, 6): 3.0, (5, 6): 38.0, (5, 6, 1): 1.0, (6,): 181.0, (6, 1): 44.0, (6, 1, 5): 6.0, (6, 5): 54.0, (6, 5, 1): 4.0}"
highland_2017_ward5.csv,,,,,,,,,,,,,,,,,,,,,,,"[3, 7, 2, 4]","{(8,): 74.0}"
highland_2022_badenoch.csv,,,,,,,,,,,,,,,,,,,,,,,"[6, 2, 1, 5]","{(7,): 78.0, (7, 6): 46.0, (6, 7): 93.0, (6,): 213.0}"
highland_2022_black_isle.csv,,,,,,,,,,,,,,,,,,,,,,,,
highland_2022_nairn.csv,,,,,,,,,,,,,,,,,,,"[2, 7, 6, 4]","{(2, 6): 28.0, (2,): 132.0, (6,): 340.0, (6, 2): 74.0}",,,"[2, 6, 4, 3]","{(6, 2, 3): 58.0, (3, 2): 74.0, (2, 6): 28.0, (3, 6, 2): 14.0, (2,): 132.0, (3, 2, 6): 19.0, (2, 3): 97.0, (6, 3): 39.0, (3, 6): 25.0, (6,): 340.0, (3,): 74.0, (6, 3, 2): 22.0, (6, 2): 74.0, (2, 3, 6): 27.0, (2, 6, 3): 13.0}"
inverclyde_2017_ward7.csv,,,,,,,,,,,,,,,,,,,,,,,,
midlothian_2017_ward4.csv,,,,,,,,,,,,,,,,,,,,,,,,
midlothian_2022_ward6.csv,,,,,,,,,,,,,,,,,,,,,,,,
moray_2017_ward4.csv,,,,,,,,,,,,,,,,,,,,,,,,
north_ayrshire_2012_ward4.csv,,,,,,,,,,,,,,,,,,,,,,,,
north_ayrshire_2012_ward7.csv,,,"[7, 3, 8]","{(1,): 43.0}",,,,,,,,,,,,,,,,,,,,
north_ayrshire_2017_ward4.csv,,,,,,,,,,,,,,,,,,,,,,,,
north_ayrshire_2017_ward6.csv,,,,,,,,,,,,,,,,,,,,,,,,
north_ayrshire_2022_saltcoats_and_stevenston.csv,,,,,,,,,,,,,,,,,,,,,,,"[7, 3, 8, 2, 5]","{(5,): 24.0, (5, 3): 211.0, (3, 5): 650.0, (3,): 49.0}"
north_lanarkshire_2012_ward11.csv,,,,,,,,,,,,,,,,,,,,,,,,
north_lanarkshire_2012_ward2.csv,,,,,,,,,,,,,,,,,,,,,,,,
north_lanarkshire_2012_ward3.csv,,,"[1, 2, 8, 4]","{(1,): 62.0}",,,"[1, 2, 8, 4]","{(1,): 62.0}",,,,,,,,,,,,,,,,
north_lanarkshire_2017_ward11.csv,,,"[3, 4, 7, 1]","{(4,): 83.0}",,,"[3, 4, 7, 1]","{(4,): 83.0}",,,,,,,,,,,,,,,,
north_lanarkshire_2017_ward12.csv,,,"[2, 3, 4, 8]","{(8,): 484.0}",,,"[2, 3, 4, 8]","{(8,): 484.0}",,,"[2, 3, 4, 8]","{(8,): 484.0}",,,,,,,,,,,,
north_lanarkshire_2017_ward4.csv,,,,,,,,,,,,,,,,,,,,,,,,
north_lanarkshire_2017_ward7.csv,,,,,,,,,,,,,,,,,,,,,,,,
north_lanarkshire_2017_ward8.csv,,,,,,,,,,,,,,,,,,,,,,,"[2, 3, 6, 1]","{(1,): 206.0, (1, 2): 19.0, (1, 2, 6): 9.0, (1, 6): 51.0, (1, 6, 2): 11.0, (2,): 78.0, (2, 1): 7.0, (2, 1, 6): 5.0, (2, 6): 17.0, (2, 6, 1): 4.0, (6,): 187.0, (6, 1): 55.0, (6, 1, 2): 15.0, (6, 2): 26.0, (6, 2, 1): 14.0}"
north_lanarkshire_2017_ward9.csv,,,,,,,,,,,,,,,,,,,,,,,"[3, 6, 5, 2]","{(3,): 187.0}"
north_lanarkshire_2022_ward19.csv,,,,,,,,,,,,,,,,,,,,,,,"[2, 1, 4, 7]","{(1,): 126.0}"
north_lanarkshire_2022_ward2.csv,,,,,,,,,,,"[4, 6, 1, 3]","{(4, 6, 1): 3.0, (4, 6): 11.0, (6, 1, 4): 50.0, (1,): 68.0, (1, 4): 14.0, (4,): 59.0, (4, 1): 8.0, (6, 4): 19.0, (6,): 95.0, (1, 6): 375.0, (4, 1, 6): 5.0, (6, 1): 579.0, (1, 4, 6): 17.0, (1, 6, 4): 44.0, (6, 4, 1): 10.0}",,,,,,,,,,,"[6, 4, 1, 3]","{(4, 6, 1): 3.0, (4, 6): 11.0, (6, 1, 4): 50.0, (1,): 68.0, (1, 4): 14.0, (4,): 59.0, (4, 1): 8.0, (6, 4): 19.0, (6,): 95.0, (1, 6): 375.0, (4, 1, 6): 5.0, (6, 1): 579.0, (1, 4, 6): 17.0, (1, 6, 4): 44.0, (6, 4, 1): 10.0}"
north_lanarkshire_2022_ward4.csv,,,,,,,,,,,,,,,,,,,,,,,,
north_lanarkshire_2022_ward8.csv,,,,,"[1, 2, 3, 5]","{(4, 6, 7): 1, (7, 4, 6): 0, (4, 7): 0, (7,): 48, (7, 6): 3, (4,): 2, (6, 7): 0, (7, 4): 5, (6,): 6, (6, 7, 4): 0, (7, 6, 4): 2}",,,"[1, 2, 3, 5]","{(4, 6, 7): 0, (7, 4, 6): 0, (4, 7): 0, (7,): 24, (7, 6): 1, (4,): 1, (6, 7): 0, (7, 4): 2, (6,): 3, (6, 7, 4): 0, (7, 6, 4): 1}",,,,,,,,,,,,,,
orkney_2012_ward1.csv,,,,,,,,,,,,,,,,,,,,,,,,
orkney_2017_ward1.csv,,,,,,,,,,,,,,,,,,,,,,,,
orkney_2017_ward6.csv,,,,,,,,,,,,,,,,,,,,,,,,
orkney_2022_ward2.csv,,,,,,,,,"[5, 2, 7, 3]","{(8,): 2, (1,): 21, (8, 1, 6): 0, (8, 6, 1): 0, (6,): 7, (1, 6): 0, (6, 1): 2}",,,,,,,,,,,"[5, 7, 2, 4]","{(8,): 0, (1,): 3, (8, 1, 6): 0, (8, 6, 1): 0, (6,): 1, (1, 6): 0, (6, 1): 0}","[5, 7, 2, 4]","{(5,): 13.0}"
perth_kinross_2012_ward10.csv,,,,,,,,,,,"[6, 8, 1, 3]","{(8,): 114.0}",,,,,,,,,,,,
perth_kinross_2012_ward12.csv,,,,,,,"[2, 4, 1, 3]","{(1,): 179.0}",,,"[1, 2, 4, 7]","{(2,): 37.0}",,,,,,,,,"[2, 1, 4, 3]","{(5, 6, 8): 1, (5, 8): 2, (6,): 30, (6, 5): 2, (6, 5, 8): 6, (6, 8): 9, (6, 8, 5): 9, (8,): 9, (8, 5): 1, (8, 5, 6): 2, (8, 6): 4, (8, 6, 5): 4}","[2, 1, 3, 4]","{(1,): 179.0}"
perth_kinross_2017_ward10.csv,,,,,,,,,,,,,,,,,,,,,,,"[8, 1, 4, 5]","{(4,): 513.0, (4, 8): 376.0, (8,): 428.0, (8, 4): 342.0}"
perth_kinross_2017_ward11.csv,,,,,,,,,,,,,,,,,,,,,,,,
perth_kinross_2017_ward12.csv,,,,,,,,,,,,,,,,,,,,,,,,
perth_kinross_2017_ward6.csv,,,,,,,,,,,,,,,,,,,,,,,,
perth_kinross_2017_ward7.csv,,,,,,,,,,,,,,,,,,,,,,,,
perth_kinross_2017_ward8.csv,,,,,,,,,,,,,,,,,,,"[5, 2, 8, 6]","{(6,): 111.0, (6, 8): 16.0, (8,): 220.0, (8, 6): 40.0}","[5, 6, 2, 8]","{(3,): 7, (4,): 32, (4, 3): 3, (4, 3, 7): 0, (4, 7): 1, (7,): 10, (7, 3): 0, (7, 4): 0}","[5, 8, 2, 6]","{(2,): 28.0, (2, 5): 5.0, (2, 5, 6): 3.0, (2, 6): 21.0, (2, 6, 5): 7.0, (5,): 59.0, (5, 2): 10.0, (5, 2, 6): 4.0, (5, 6): 22.0, (5, 6, 2): 11.0, (6,): 111.0, (6, 2): 24.0, (6, 2, 5): 11.0, (6, 5): 16.0, (6, 5, 2): 8.0}"
perth_kinross_2022_ward1.csv,,,,,,,,,,,,,,,,,,,,,,,,
perth_kinross_2022_ward4.csv,"[3, 8, 7]","{(6, 2, 5): 0, (4, 6, 2): 0, (5, 2): 0, (2, 4): 1, (5, 4): 1, (2, 6): 0, (6, 4, 2): 0, (4, 5): 1, (2,): 6, (5,): 1, (2, 5, 4): 1, (4, 2): 1, (4, 5, 2): 0, (5, 4, 2): 0, (2, 4, 6): 0, (5, 2, 4): 0, (4,): 4, (2, 5): 1, (6, 2, 4): 0, (6, 4): 0, (6,): 1, (5, 6, 2): 0, (6, 5, 4): 0, (4, 2, 5): 0, (2, 4, 5): 1}",,,,,,,,,,,,,,,,,"[8, 1, 3]","{(1,): 51.0, (3,): 139.0, (3, 1): 43.0, (1, 3): 40.0}",,,,
perth_kinross_2022_ward8.csv,,,,,,,,,,,,,,,,,,,,,,,"[8, 7, 6, 2]","{(2, 8, 6): 11.0, (8,): 251.0, (8, 6, 2): 29.0, (2, 6): 54.0, (2,): 66.0, (8, 6): 39.0, (2, 6, 8): 23.0, (6, 8, 2): 18.0, (6, 2, 8): 28.0, (6,): 122.0, (6, 8): 29.0, (2, 8): 7.0, (6, 2): 89.0, (8, 2): 34.0, (8, 2, 6): 24.0}"
renfrewshire_2012_ward4.csv,,,,,,,,,,,,,,,,,,,,,,,,
renfrewshire_2012_ward5.csv,,,,,,,,,,,,,,,,,,,,,,,,
renfrewshire_2012_ward7.csv,,,,,,,,,,,,,,,,,,,,,,,,
renfrewshire_2012_ward8.csv,,,,,,,,,,,,,,,,,,,,,,,,
renfrewshire_2017_ward1.csv,,,,,,,,,,,,,,,,,,,,,,,,
renfrewshire_2022_ward9.csv,,,,,,,,,,,,,,,,,,,,,,,,
sc_borders_2012_ward8.csv,"[8, 5, 3]","{(1,): 40, (1, 2): 9, (1, 2, 6): 1, (1, 2, 7): 4, (1, 6): 3, (1, 6, 2): 0, (1, 6, 7): 1, (1, 7): 2, (1, 7, 2): 0, (1, 7, 6): 1, (2,): 17, (2, 1): 4, (2, 1, 6): 1, (2, 1, 7): 0, (2, 7): 0, (2, 7, 1): 0, (2, 7, 6): 0, (6,): 12, (6, 1): 3, (6, 1, 2): 0, (6, 2): 1, (6, 2, 7): 0, (6, 7): 8, (6, 7, 1, 2): 0, (6, 7, 2): 2, (7,): 88, (7, 1): 8, (7, 1, 2): 6, (7, 1, 2, 6): 1, (7, 1, 6): 3, (7, 2): 5, (7, 2, 1): 8, (7, 2, 6): 2, (7, 2, 6, 1): 2, (7, 6): 15, (7, 6, 1): 3, (7, 6, 2): 4, (7, 6, 2, 1): 1}",,,"[8, 5, 3]","{(1,): 40, (1, 2): 9, (1, 2, 6): 1, (1, 2, 7): 4, (1, 6): 3, (1, 6, 2): 0, (1, 6, 7): 1, (1, 7): 2, (1, 7, 2): 0, (1, 7, 6): 1, (2,): 17, (2, 1): 4, (2, 1, 6): 1, (2, 1, 7): 0, (2, 7): 0, (2, 7, 1): 0, (2, 7, 6): 0, (6,): 12, (6, 1): 3, (6, 1, 2): 0, (6, 2): 1, (6, 2, 7): 0, (6, 7): 8, (6, 7, 1, 2): 0, (6, 7, 2): 2, (7,): 88, (7, 1): 8, (7, 1, 2): 6, (7, 1, 2, 6): 1, (7, 1, 6): 3, (7, 2): 5, (7, 2, 1): 8, (7, 2, 6): 2, (7, 2, 6, 1): 2, (7, 6): 15, (7, 6, 1): 3, (7, 6, 2): 4, (7, 6, 2, 1): 1}",,,,,,,,,,,,,,,,,,
sc_borders_2017_ward1.csv,,,,,,,,,,,"[8, 1, 2]","{(1,): 158.0}",,,,,,,,,,,,
sc_borders_2017_ward3.csv,,,"[2, 4, 1, 5]","{(4,): 372.0}",,,"[2, 4, 1, 5]","{(1,): 49.0, (1, 4): 27.0, (4,): 372.0, (4, 1): 46.0}",,,"[2, 4, 1, 5]","{(4,): 372.0}",,,,,,,,,,,,
sc_borders_2017_ward8.csv,,,,,,,,,,,,,,,,,,,,,,,,
sc_borders_2022_ward7.csv,,,,,,,,,,,,,,,,,,,,,,,,
shetland_2022_ward3.csv,,,,,,,,,,,,,,,,,,,,,,,,
south_ayrshire_2022_ward1.csv,,,,,,,,,,,,,,,,,,,,,,,,
south_ayrshire_2022_ward2.csv,,,,,,,,,,,,,,,,,,,,,,,"[2, 4, 3, 7]","{(4, 3): 14.0, (3, 4): 52.0, (4,): 53.0, (3,): 325.0}"
south_ayrshire_2022_ward3.csv,,,,,,,,,,,,,,,,,,,,,,,,
south_lanarkshire_2012_ward6.csv,,,,,,,,,,,,,,,,,,,,,,,,
south_lanarkshire_2012_ward8.csv,,,,,,,,,,,,,,,,,,,,,,,,
south_lanarkshire_2017_ward1.csv,,,,,,,,,,,,,,,,,,,,,,,,
south_lanarkshire_2017_ward10.csv,,,"[4, 7, 5]","{(4,): 66.0}",,,"[4, 7, 5]","{(4,): 66.0}",,,,,,,,,,,,,,,"[4, 7, 8]","{(7,): 372.0}"
